,article_name,authors,url,volume,journal,journal_url,scrape_time
266,Funeral Insurance: An Inter-Generational Commitment Device?,Erlend Berg,https://ideas.repec.org/a/oup/jafrec/v27y2018i3p321-346..html," 2018, Volume 27, Issue 3","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
267,Does Internal Migration Improve Overall Well-Being in Ethiopia?,Alan de Brauw & Valerie Mueller & Tassew Woldehanna,https://ideas.repec.org/a/oup/jafrec/v27y2018i3p347-365..html," 2018, Volume 27, Issue 3","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
268,The Lion on the Move Towards the World Frontier: Catching Up or Remaining Stuck?,Tarek M Harchaouia & Murat Üngörb,https://ideas.repec.org/a/oup/jafrec/v27y2018i3p366-366..html," 2018, Volume 27, Issue 3","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
269,Does Internal Migration Improve Overall Well-Being in Ethiopia?,Alan de Brauw & Valerie Mueller & Tassew Woldehanna,https://ideas.repec.org/a/oup/jafrec/v27y2018i3p367-367..html," 2018, Volume 27, Issue 3","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
270,"Firm Survival and Change in Ghana, 2003–2013",Elwyn Davies & Andrew Kerr,https://ideas.repec.org/a/oup/jafrec/v27y2018i2p149-171..html," 2018, Volume 27, Issue 2","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
271,"Poverty, Welfare and Income Distribution Implications of Reducing Trade Costs Through Deep Integration in Eastern and Southern Africa",Edward J Balistreri & Maryla Maliszewska & Israel Osorio-Rodarte & David G Tarr & Hidemichi Yonezawa,https://ideas.repec.org/a/oup/jafrec/v27y2018i2p172-200..html," 2018, Volume 27, Issue 2","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
272,Gender Bias and the Intrahousehold Distribution of Resources: Evidence from African Nuclear Households in South Africa†,Olivier Bargain & Prudence Kwenda & Miracle Ntuli,https://ideas.repec.org/a/oup/jafrec/v27y2018i2p201-226..html," 2018, Volume 27, Issue 2","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
273,The Effect of Female Education on Adolescent Fertility and Early Marriage: Evidence from Free Compulsory Universal Basic Education in Ghana,Emmanuel Adu Boahen & Chikako Yamauchi,https://ideas.repec.org/a/oup/jafrec/v27y2018i2p227-248..html," 2018, Volume 27, Issue 2","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
274,"Economic Structure, Growth, and Evolution of Inequality and Poverty in Africa: An Overview",Augustin Kwasi Fosu,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p1-9..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
275,An African Growth Miracle?,Dani Rodrik,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p10-27..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
276,Agricultural Labour Productivity and Industrialisation: Lessons for Africa,Xinshen Diao & Margaret McMillan & Samuel Wangwe,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p28-65..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
277,Is the Structure of Growth Different in Sub-Saharan Africa?,Erik Thorbecke & Yusi Ouyang,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p66-91..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
278,The Recent Growth Resurgence in Africa and Poverty Reduction: The Context and Evidence,Augustin Kwasi Fosu,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p92-107..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
279,Why Is Inequality High in Africa?,Abebe Shimeles & Tiguene Nabassaga,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p108-126..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
280,Determinants of the Evolution of Inequality in Africa,Arne Bigsten,https://ideas.repec.org/a/oup/jafrec/v27y2018i1p127-148..html," 2018, Volume 27, Issue 1","Journal of African Economies, Centre for the Study of African Economies (CSAE)",https://ideas.repec.org/s/oup/jafrec.html,2020-03-09 15:06:47
281,The rise of impact evaluations and challenges which CEDIL is to address,Howard White & Edoardo Masset,https://ideas.repec.org/a/taf/jdevef/v10y2018i4p393-399.html,"October 2018, Volume 10, Issue 4","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
282,Mixing and matching: using qualitative methods to improve quantitative impact evaluations (IEs) and systematic reviews (SRs) of development outcomes,Emmanuel Jimenez & Hugh Waddington & Neeta Goel & Audrey Prost & Andrew Pullin & Howard White & Shaon Lahiri & Anmol Narain,https://ideas.repec.org/a/taf/jdevef/v10y2018i4p400-421.html,"October 2018, Volume 10, Issue 4","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
283,Conceptualising causal pathways in systematic reviews of international development interventions through adopting a causal chain analysis approach,Dylan Kneale & James Thomas & Mukdarut Bangpan & Hugh Waddington & David Gough,https://ideas.repec.org/a/taf/jdevef/v10y2018i4p422-437.html,"October 2018, Volume 10, Issue 4","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
284,Representing theories of change: technical challenges with evaluation consequences,Rick Davies,https://ideas.repec.org/a/taf/jdevef/v10y2018i4p438-461.html,"October 2018, Volume 10, Issue 4","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
285,Using data differently and using different data,Ingvild Almås & Orazio Attanasio & Jyotsna Jalan & Francisco Oteiza & Marcella Vigneri,https://ideas.repec.org/a/taf/jdevef/v10y2018i4p462-481.html,"October 2018, Volume 10, Issue 4","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
286,Timely evaluation in international development,Jayne Webster & Josephine Exley & James Copestake & Rick Davies & James Hargreaves,https://ideas.repec.org/a/taf/jdevef/v10y2018i4p482-508.html,"October 2018, Volume 10, Issue 4","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
287,Is impact evaluation still on the rise? The new trends in 2010–2015,Shayda Mae Sabet & Annette N. Brown,https://ideas.repec.org/a/taf/jdevef/v10y2018i3p291-304.html,"July 2018, Volume 10, Issue 3","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
288,Approaches to evidence synthesis in international development: a research agenda,Sandy Oliver & David Gough & James Copestake & James Thomas,https://ideas.repec.org/a/taf/jdevef/v10y2018i3p305-326.html,"July 2018, Volume 10, Issue 3","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
289,Infrastructure and well-being: employment effects of Jamuna bridge in Bangladesh,Minhaj Mahmud & Yasuyuki Sawada,https://ideas.repec.org/a/taf/jdevef/v10y2018i3p327-340.html,"July 2018, Volume 10, Issue 3","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
290,What it takes: evidence from a nutrition- and gender-sensitive agriculture intervention in rural Zambia,Neha Kumar & Phuong Hong Nguyen & Jody Harris & Danny Harvey & Rahul Rawat & Marie T Ruel,https://ideas.repec.org/a/taf/jdevef/v10y2018i3p341-372.html,"July 2018, Volume 10, Issue 3","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
291,The impact of agri-business skills training in Zimbabwe: an evaluation of the Training for Rural Economic Empowerment (TREE) programme,Michée A. Lachaud & Boris E. Bravo-Ureta & Nathan Fiala & Susana P. Gonzalez,https://ideas.repec.org/a/taf/jdevef/v10y2018i3p373-391.html,"July 2018, Volume 10, Issue 3","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
292,Value chain development of bay leaf in Nepal: an impact assessment,Ghulam Muhammad Shah & Apsara Karki Nepal & Golam Rasul & Farid Ahmad,https://ideas.repec.org/a/taf/jdevef/v10y2018i2p179-196.html,"April 2018, Volume 10, Issue 2","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
293,Small livestock and aquaculture programming impacts on household livelihood security: a systematic narrative review,Ivy Blackmore & Carolyn Lesorogol & Lora Iannotti,https://ideas.repec.org/a/taf/jdevef/v10y2018i2p197-248.html,"April 2018, Volume 10, Issue 2","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
294,Teacher pay and student performance: evidence from the Gambian hardship allowance,Todd Pugatch & Elizabeth Schroeder,https://ideas.repec.org/a/taf/jdevef/v10y2018i2p249-276.html,"April 2018, Volume 10, Issue 2","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
295,How well are aid agencies evaluating programs? An assessment of the quality of global health evaluations,Julia Raifman & Felix Lam & Janeen Madan Keller & Alexander Radunsky & William Savedoff,https://ideas.repec.org/a/taf/jdevef/v10y2018i2p277-289.html,"April 2018, Volume 10, Issue 2","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
296,What have we learned after ten years of systematic reviews in international development?,Hugh Waddington & Edoardo Masset & Emmanuel Jimenez,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p1-16.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
297,Theory-based systematic reviews,Howard White,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p17-38.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
298,The challenges of screening and synthesising qualitative research in a mixed-methods systematic review. The case of the impact of agricultural certification schemes,Dafni Skalidou & Carlos Oya,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p39-60.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
299,The effectiveness of school-based decision making in improving educational outcomes: a systematic review,Roy Carr-Hill & Caine Rolleston & Rebecca Schendel & Hugh Waddington,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p61-94.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
300,Systematic reviews of cost-effectiveness in low and middle income countries: a review of reviews,Edoardo Masset & Giulia Mascagni & Arnab Acharya & Eva-Maria Egger & Amrita Saha,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p95-120.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
301,The effectiveness and value for money of cash-based humanitarian assistance: a systematic review,Hannah Tappis & Shannon Doocy,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p121-144.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
302,Using internal evaluations to measure organisational impact: a meta-analysis of Oxfamâ€™s womenâ€™s empowerment projects,Simone Lombardini & Kristen McCollum,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p145-170.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
303,Do evidence networks make a difference?,Ruth Stewart,https://ideas.repec.org/a/taf/jdevef/v10y2018i1p171-178.html,"January 2018, Volume 10, Issue 1","Journal of Development Effectiveness, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevef.html,2020-03-09 15:06:37
304,Beyond the Policy-Implementation Gap: How the City of Johannesburg Manufactured the Ungovernability of Street Trading,Claire BÃ©nit-Gbaffou,https://ideas.repec.org/a/taf/jdevst/v54y2018i12p2149-2167.html,"December 2018, Volume 54, Issue 12","Journal of Development Studies, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevst.html,2020-03-09 15:06:35
305,Confounded but Complacent: Accounting for How the State Sees Responses to Its Housing Intervention in Johannesburg,Sarah Charlton,https://ideas.repec.org/a/taf/jdevst/v54y2018i12p2168-2185.html,"December 2018, Volume 54, Issue 12","Journal of Development Studies, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevst.html,2020-03-09 15:06:35
306,"Making and Governing Unstable Territory: Corporate, State and Public Encounters in Johannesburgâ€™s Mining Land, 1909â€“2013",SiÃ¢n Butcher,https://ideas.repec.org/a/taf/jdevst/v54y2018i12p2186-2209.html,"December 2018, Volume 54, Issue 12","Journal of Development Studies, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevst.html,2020-03-09 15:06:35
307,"Intimate Encounters with the State in Post-War Luanda, Angola",ChloÃ© Buire,https://ideas.repec.org/a/taf/jdevst/v54y2018i12p2210-2226.html,"December 2018, Volume 54, Issue 12","Journal of Development Studies, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevst.html,2020-03-09 15:06:35
308,"At the Borderlands of Informal Practices of the State: Negotiability, Porosity and Exceptionality",Margot Rubin,https://ideas.repec.org/a/taf/jdevst/v54y2018i12p2227-2242.html,"December 2018, Volume 54, Issue 12","Journal of Development Studies, Taylor & Francis Journals",https://ideas.repec.org/s/taf/jdevst.html,2020-03-09 15:06:35
